inning,over,ball,batting_team,bowling_team,batter,bowler,city,venue,phase,current_score,balls_bowled,balls_remaining,wickets_lost,current_run_rate,runs_last_6,runs_last_12,wkts_last_12,striker_runs,striker_balls,striker_sr,batter_avg_runs,bowler_wickets,bowler_economy
1,2,3,18,11,428,22,16,42,2,14,15,105,0,5.6,9.0,11.0,0.0,6,8,75.0,0.75,0,12.0
2,16,1,10,16,530,94,0,50,0,127,98,22,4,7.775510204081633,13.0,22.0,0.0,56,34,164.70588235294116,1.6470588235294117,0,6.923076923076923
2,18,5,12,18,584,477,25,29,0,150,115,5,6,7.826086956521738,7.0,19.0,0.0,36,24,150.0,1.5,1,7.909090909090909
1,14,4,0,6,470,121,11,18,1,75,88,32,4,5.113636363636364,6.0,18.0,0.0,12,11,109.09090909090908,1.0909090909090908,0,4.0
1,1,8,10,16,55,137,26,5,2,7,13,107,1,3.230769230769231,2.0,6.0,1.0,0,3,0.0,0.0,1,1.7142857142857142
1,11,5,18,13,289,354,0,50,1,77,73,47,2,6.328767123287672,5.0,12.0,1.0,0,1,0.0,0.0,1,4.8
1,13,5,9,5,371,326,24,4,1,89,80,40,3,6.675,6.0,10.0,1.0,39,36,108.33333333333331,1.0833333333333333,0,5.727272727272728
1,8,6,10,12,477,398,8,28,1,39,53,67,2,4.415094339622641,3.0,13.0,1.0,28,27,103.7037037037037,1.037037037037037,1,3.8181818181818175
1,9,4,4,10,470,162,32,45,1,65,61,59,4,6.39344262295082,9.0,12.0,1.0,7,6,116.66666666666669,1.1666666666666667,0,6.8
2,9,1,9,2,283,308,10,1,1,85,56,64,5,9.107142857142856,12.0,16.0,1.0,2,3,66.66666666666666,0.6666666666666666,0,11.0
1,9,5,3,13,490,183,10,0,1,93,60,60,2,9.3,10.0,19.0,0.0,10,9,111.11111111111111,1.1111111111111112,0,6.0
1,12,6,6,18,542,120,16,42,1,88,78,42,4,6.769230769230769,11.0,18.0,0.0,39,29,134.48275862068965,1.3448275862068966,0,7.25
2,0,3,6,16,124,482,3,25,2,1,2,118,0,3.0,1.0,1.0,0.0,0,1,0.0,0.0,0,3.0
1,18,6,18,13,164,199,18,46,0,127,121,-1,8,6.297520661157025,13.0,20.0,1.0,60,43,139.53488372093022,1.3953488372093024,4,5.217391304347826
2,8,5,3,18,565,396,10,16,1,78,53,67,2,8.830188679245282,5.0,9.0,1.0,0,4,0.0,0.0,0,7.8
2,10,1,16,8,124,286,23,14,1,92,61,59,0,9.049180327868854,4.0,18.0,0.0,55,32,171.875,1.71875,0,0.0
1,18,2,12,8,84,29,26,56,0,134,116,4,9,6.931034482758621,8.0,18.0,1.0,0,0,0.0,0.0,1,0.0
2,8,4,13,16,571,185,18,46,1,65,50,70,2,7.8,8.0,20.0,1.0,33,20,165.0,1.65,0,15.0
2,9,4,16,13,124,434,18,46,1,87,59,61,1,8.847457627118644,3.0,14.0,0.0,39,25,156.0,1.56,0,6.0
1,0,1,11,10,243,31,26,55,2,0,0,120,0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0,0.0
2,7,4,9,0,283,287,8,28,1,78,51,69,3,9.176470588235292,2.0,4.0,2.0,0,0,0.0,0.0,2,2.25
2,8,5,13,12,141,469,15,3,1,70,53,67,3,7.924528301886792,4.0,12.0,0.0,6,12,50.0,0.5,0,4.5
1,7,8,16,9,188,524,24,4,1,56,49,71,0,6.857142857142858,6.0,13.0,0.0,25,20,125.0,1.25,0,6.0
2,7,1,13,1,661,384,16,42,1,82,43,77,1,11.441860465116278,9.0,25.0,0.0,44,20,220.00000000000003,2.2,0,11.53846153846154
1,11,5,13,0,196,433,8,27,1,130,72,48,1,10.833333333333334,8.0,30.0,1.0,80,43,186.04651162790697,1.8604651162790695,1,4.5
1,13,1,3,16,632,522,10,0,1,109,82,38,3,7.975609756097561,7.0,16.0,1.0,0,0,0.0,0.0,2,8.0
1,1,2,16,13,124,199,18,46,2,14,7,113,0,12.0,13.0,14.0,0.0,12,5,240.0,2.4,0,6.0
1,9,2,8,16,501,522,23,14,1,69,56,64,3,7.392857142857142,7.0,14.0,0.0,20,20,100.0,1.0,0,6.857142857142857
2,12,5,3,16,449,522,2,23,1,113,80,40,2,8.475,9.0,16.0,0.0,69,37,186.48648648648648,1.864864864864865,0,11.4
1,18,1,6,8,450,29,7,37,0,151,109,11,5,8.311926605504587,4.0,19.0,1.0,0,2,0.0,0.0,0,9.230769230769232
1,19,5,16,9,282,65,23,15,0,197,122,-2,4,9.688524590163937,16.0,27.0,0.0,36,23,156.52173913043478,1.565217391304348,1,9.652173913043478
2,2,2,8,0,194,94,8,27,2,28,16,104,0,10.5,10.0,18.0,0.0,10,5,200.0,2.0,0,24.0
1,11,2,10,3,49,344,14,7,1,47,74,46,4,3.8108108108108105,3.0,7.0,0.0,8,17,47.05882352941176,0.4705882352941176,1,4.285714285714286
2,9,4,0,16,546,522,33,21,1,55,57,63,2,5.789473684210527,9.0,16.0,1.0,0,1,0.0,0.0,1,4.5
1,3,5,8,18,194,333,23,14,2,29,21,99,0,8.285714285714286,10.0,24.0,0.0,15,11,136.36363636363637,1.3636363636363635,0,13.5
1,16,7,5,17,146,523,1,32,0,152,108,12,3,8.444444444444445,4.0,14.0,0.0,5,9,55.55555555555556,0.5555555555555556,0,4.736842105263158
1,8,6,10,1,477,8,16,42,1,70,55,65,3,7.636363636363637,2.0,7.0,2.0,0,1,0.0,0.0,2,3.8181818181818175
2,11,4,6,0,343,173,7,37,1,115,73,47,2,9.452054794520548,7.0,11.0,2.0,6,3,200.0,2.0,0,12.666666666666666
1,7,2,18,13,512,135,26,5,1,58,44,76,1,7.909090909090909,2.0,5.0,0.0,18,15,120.0,1.2,0,8.571428571428571
2,12,4,2,10,324,374,8,28,1,85,76,44,2,6.710526315789474,3.0,12.0,0.0,8,8,100.0,1.0,0,7.2
2,2,4,18,0,512,289,33,21,2,31,15,105,0,12.4,14.0,27.0,0.0,1,1,100.0,1.0,0,12.666666666666666
2,18,6,8,11,451,71,33,21,0,149,115,5,6,7.77391304347826,4.0,19.0,1.0,2,4,50.0,0.5,1,5.739130434782608
1,4,3,16,3,91,146,2,23,2,31,29,91,0,6.413793103448277,7.0,10.0,0.0,2,7,28.57142857142857,0.2857142857142857,0,2.142857142857143
1,1,6,6,0,631,169,9,2,2,21,13,107,0,9.692307692307692,13.0,17.0,0.0,19,13,146.15384615384613,1.4615384615384617,0,14.4
2,14,4,8,12,397,321,23,15,1,114,88,32,3,7.772727272727273,2.0,13.0,1.0,48,36,133.33333333333331,1.3333333333333333,1,4.0
2,11,4,16,10,377,436,29,51,1,70,72,48,4,5.833333333333333,10.0,14.0,1.0,2,5,40.0,0.4,0,6.0
2,6,1,3,6,147,346,11,18,1,42,39,81,0,6.461538461538462,16.0,24.0,0.0,7,12,58.333333333333336,0.5833333333333334,0,0.0
1,8,1,16,3,322,8,29,51,1,57,49,71,2,6.979591836734694,13.0,17.0,0.0,24,25,96.0,0.96,0,4.0
1,10,3,16,8,629,29,23,14,1,72,64,56,2,6.75,5.0,14.0,1.0,37,31,119.35483870967742,1.1935483870967742,1,4.285714285714286
1,4,4,10,11,64,189,26,9,2,30,27,93,1,6.666666666666667,9.0,12.0,0.0,9,8,112.5,1.125,0,12.0
2,9,6,6,0,651,353,8,27,1,57,61,59,5,5.606557377049181,2.0,9.0,2.0,1,2,50.0,0.5,1,4.0
1,7,3,12,0,323,110,26,6,1,80,47,73,2,10.212765957446807,4.0,19.0,0.0,42,21,200.0,2.0,0,3.0
2,3,1,18,10,512,162,26,55,2,21,18,102,0,7.0,7.0,12.0,0.0,13,13,100.0,1.0,0,9.0
2,15,6,1,6,429,66,16,42,0,100,96,24,5,6.25,8.0,14.0,0.0,14,11,127.27272727272728,1.2727272727272727,0,5.684210526315789
2,15,2,18,8,208,272,23,15,0,129,92,28,4,8.41304347826087,13.0,18.0,0.0,18,12,150.0,1.5,0,9.857142857142856
1,4,1,1,16,641,137,5,35,2,47,24,96,1,11.75,12.0,20.0,1.0,1,1,100.0,1.0,0,15.0
1,19,6,11,13,372,199,18,46,0,167,124,-4,4,8.080645161290322,5.0,21.0,1.0,27,20,135.0,1.35,2,6.75
1,8,5,0,10,510,134,2,23,1,43,53,67,2,4.867924528301886,3.0,8.0,0.0,23,24,95.83333333333334,0.9583333333333334,0,3.0
1,16,3,1,10,658,118,13,22,0,144,102,18,5,8.470588235294118,5.0,9.0,3.0,4,5,80.0,0.8,3,8.4
2,9,2,3,16,30,228,29,51,1,62,56,64,2,6.642857142857142,4.0,11.0,0.0,6,10,60.0,0.6,0,7.7142857142857135
1,8,3,3,6,282,526,10,16,1,54,54,66,4,6.0,2.0,11.0,1.0,6,18,33.33333333333333,0.3333333333333333,0,3.0
2,1,2,6,10,431,436,26,55,2,1,7,113,1,0.8571428571428571,1.0,1.0,1.0,1,4,25.0,0.25,0,0.0
1,7,1,5,10,96,346,1,32,1,56,43,77,1,7.813953488372093,8.0,12.0,0.0,5,7,71.42857142857143,0.7142857142857143,0,4.0
2,1,1,1,8,32,167,5,35,2,6,5,115,0,7.199999999999999,6.0,6.0,0.0,0,2,0.0,0.0,0,0.0
2,15,4,18,13,512,135,16,41,0,123,98,22,1,7.530612244897959,1.0,7.0,0.0,74,57,129.82456140350877,1.2982456140350878,0,5.25
2,15,5,2,10,57,192,10,0,0,95,96,24,5,5.9375,15.0,19.0,1.0,15,17,88.23529411764706,0.8823529411764706,1,6.0
2,9,6,16,18,289,275,16,42,1,83,60,60,1,8.3,6.0,20.0,0.0,51,28,182.14285714285717,1.8214285714285716,0,9.818181818181818
2,12,6,10,8,249,354,23,14,1,97,80,40,4,7.274999999999999,4.0,7.0,1.0,0,0,0.0,0.0,3,5.294117647058823
2,10,5,10,18,609,275,35,11,1,57,64,56,7,5.34375,5.0,8.0,1.0,2,2,100.0,1.0,1,4.125
2,4,6,10,6,319,167,26,55,2,48,31,89,0,9.29032258064516,15.0,19.0,0.0,25,18,138.88888888888889,1.3888888888888888,0,9.272727272727272
2,11,6,8,6,661,42,0,50,1,56,74,46,4,4.54054054054054,6.0,14.0,1.0,1,2,50.0,0.5,1,4.588235294117647
1,17,5,0,10,64,481,10,1,0,183,111,9,4,9.891891891891891,20.0,30.0,0.0,49,19,257.89473684210526,2.5789473684210527,1,8.727272727272728
1,4,8,5,10,591,383,1,32,2,28,30,90,1,5.6,8.0,14.0,0.0,14,13,107.6923076923077,1.0769230769230769,0,6.857142857142857
2,2,3,6,16,542,527,2,23,2,24,17,103,0,8.470588235294118,14.0,19.0,0.0,8,3,266.66666666666663,2.6666666666666665,0,7.199999999999999
2,2,1,16,0,363,181,19,34,2,17,12,108,1,8.5,8.0,17.0,1.0,8,3,266.66666666666663,2.6666666666666665,0,9.0
1,14,7,10,3,49,8,14,7,1,73,97,23,4,4.515463917525773,10.0,15.0,0.0,12,24,50.0,0.5,0,4.56
2,17,2,18,6,583,78,7,37,0,132,107,13,5,7.4018691588785055,5.0,14.0,1.0,0,1,0.0,0.0,1,3.0
2,5,2,10,16,64,370,2,23,2,28,34,86,3,4.941176470588235,4.0,9.0,1.0,4,9,44.44444444444444,0.4444444444444444,2,6.0
1,10,5,13,0,562,371,18,46,1,78,65,55,4,7.199999999999999,6.0,9.0,1.0,15,21,71.42857142857143,0.7142857142857143,1,5.625
2,15,4,13,1,108,8,18,46,0,136,98,22,4,8.326530612244898,11.0,15.0,1.0,10,6,166.66666666666669,1.6666666666666667,3,7.090909090909091
1,10,1,13,16,513,235,26,56,1,70,62,58,4,6.774193548387096,6.0,23.0,0.0,22,19,115.78947368421052,1.1578947368421053,0,8.571428571428571
1,16,3,14,18,374,71,16,42,0,108,100,20,5,6.48,8.0,9.0,3.0,4,7,57.14285714285714,0.5714285714285714,0,5.142857142857142
1,17,5,4,10,46,282,32,45,0,122,113,7,7,6.477876106194691,13.0,21.0,0.0,13,7,185.7142857142857,1.8571428571428568,0,12.0
1,11,5,8,6,501,34,17,20,1,126,71,49,2,10.647887323943662,12.0,25.0,1.0,24,17,141.1764705882353,1.411764705882353,2,10.8
2,6,1,2,0,512,371,26,56,1,65,36,84,0,10.833333333333334,7.0,24.0,0.0,29,18,161.11111111111111,1.6111111111111112,0,0.0
2,2,5,13,11,454,71,18,46,2,15,17,103,0,5.294117647058823,5.0,7.0,0.0,13,15,86.66666666666667,0.8666666666666667,0,7.090909090909091
2,1,2,10,1,613,137,35,11,2,3,7,113,0,2.571428571428571,3.0,3.0,0.0,1,5,20.0,0.2,0,6.0
1,12,4,0,1,510,14,26,9,1,74,77,43,3,5.766233766233766,5.0,9.0,0.0,16,22,72.72727272727273,0.7272727272727273,1,4.875
2,2,1,3,6,194,171,7,40,2,10,12,108,2,5.0,1.0,10.0,2.0,2,2,100.0,1.0,0,9.0
2,10,4,0,6,546,202,26,55,1,67,66,54,1,6.090909090909091,6.0,9.0,0.0,21,19,110.5263157894737,1.105263157894737,0,8.0
2,18,6,16,6,4,289,2,23,0,119,116,4,9,6.155172413793104,5.0,9.0,2.0,4,5,80.0,0.8,1,6.260869565217391
1,10,4,10,0,477,353,26,55,1,72,68,52,2,6.352941176470588,7.0,14.0,0.0,32,25,128.0,1.28,0,5.333333333333333
2,8,5,6,13,289,59,17,20,1,52,54,66,2,5.777777777777778,4.0,12.0,0.0,27,25,108.0,1.08,0,3.0
1,15,3,17,13,282,522,1,32,0,125,94,26,5,7.978723404255319,3.0,21.0,1.0,2,5,40.0,0.4,1,10.2
1,7,2,0,18,473,460,8,28,1,59,44,76,1,8.045454545454545,8.0,14.0,0.0,37,22,168.1818181818182,1.681818181818182,0,9.428571428571429
2,12,5,13,0,571,201,0,57,1,151,79,41,2,11.468354430379748,10.0,24.0,0.0,25,18,138.88888888888889,1.3888888888888888,0,18.0
2,8,1,18,10,632,374,26,55,1,70,49,71,3,8.571428571428571,5.0,11.0,1.0,3,3,100.0,1.0,0,6.0
2,8,2,8,6,194,291,23,14,1,100,52,68,1,11.53846153846154,10.0,20.0,0.0,40,24,166.66666666666669,1.6666666666666667,0,6.0
1,5,4,10,4,242,135,26,55,2,30,34,86,2,5.294117647058823,6.0,11.0,0.0,9,12,75.0,0.75,2,4.0
1,13,5,5,10,96,98,1,32,1,144,83,37,1,10.409638554216867,10.0,35.0,0.0,27,18,150.0,1.5,0,10.90909090909091
1,17,5,17,13,362,481,1,32,0,152,108,12,5,8.444444444444445,11.0,25.0,0.0,27,14,192.8571428571429,1.9285714285714288,1,4.363636363636364
1,2,6,8,3,102,131,13,22,2,29,19,101,0,9.157894736842106,21.0,26.0,0.0,20,15,133.33333333333331,1.3333333333333333,0,10.90909090909091
1,16,5,13,6,50,346,18,46,0,148,106,14,2,8.377358490566037,15.0,22.0,0.0,91,65,140.0,1.4,1,7.909090909090909
1,1,1,10,16,449,323,3,25,2,9,6,114,0,9.0,9.0,9.0,0.0,1,2,50.0,0.5,0,0.0
2,13,4,9,2,82,167,10,1,1,122,85,35,6,8.611764705882353,11.0,20.0,0.0,12,9,133.33333333333331,1.3333333333333333,3,7.304347826086956
1,15,5,5,8,632,474,1,32,0,139,99,21,3,8.424242424242424,12.0,23.0,0.0,13,7,185.7142857142857,1.8571428571428568,1,8.181818181818182
1,2,6,1,0,535,263,16,42,2,13,17,103,1,4.588235294117647,7.0,12.0,1.0,1,2,50.0,0.5,1,3.8181818181818175
1,12,3,6,10,88,150,11,18,1,91,76,44,2,7.184210526315789,3.0,6.0,0.0,33,24,137.5,1.375,0,3.0
2,18,2,13,10,420,527,26,5,0,195,112,8,5,10.446428571428571,22.0,40.0,1.0,39,27,144.44444444444443,1.4444444444444444,1,6.631578947368421
1,8,3,10,0,568,371,0,50,1,75,52,68,2,8.653846153846155,13.0,19.0,0.0,14,11,127.27272727272728,1.2727272727272727,0,12.0
2,5,1,16,4,30,135,2,23,2,28,32,88,4,5.25,3.0,3.0,3.0,10,8,125.0,1.25,3,3.0
1,19,1,16,13,216,482,2,23,0,188,122,-2,6,9.245901639344265,12.0,27.0,1.0,0,0,0.0,0.0,2,7.263157894736842
1,0,5,7,11,428,25,26,9,2,4,4,116,1,6.0,4.0,4.0,1.0,4,3,133.33333333333331,1.3333333333333333,1,6.0
2,0,4,0,18,102,481,16,42,2,1,3,117,0,2.0,1.0,1.0,0.0,0,0,0.0,0.0,0,2.0
1,8,2,16,2,371,42,3,25,1,48,51,69,2,5.647058823529412,5.0,7.0,0.0,3,8,37.5,0.375,0,2.571428571428571
1,11,5,16,6,501,526,13,22,1,77,71,49,3,6.507042253521126,13.0,19.0,0.0,19,15,126.66666666666666,1.2666666666666666,0,8.4
1,2,4,13,0,50,289,8,27,2,17,15,105,0,6.8,10.0,13.0,0.0,3,5,60.0,0.6,0,8.0
2,13,5,6,0,669,262,7,40,1,146,85,35,2,10.305882352941175,10.0,20.0,0.0,17,9,188.88888888888889,1.8888888888888888,0,9.0
2,6,6,0,18,546,405,26,55,1,42,41,79,1,6.146341463414634,13.0,27.0,0.0,9,9,100.0,1.0,0,14.4
2,10,6,17,18,282,260,3,24,1,125,66,54,5,11.363636363636363,3.0,14.0,3.0,2,4,50.0,0.5,2,6.333333333333333
1,5,3,18,2,70,167,10,1,2,50,35,85,2,8.571428571428571,7.0,16.0,1.0,31,19,163.1578947368421,1.631578947368421,1,8.142857142857142
2,2,1,6,8,173,429,23,14,2,19,12,108,0,9.5,11.0,19.0,0.0,16,8,200.0,2.0,0,8.0
1,10,2,0,3,450,8,8,27,1,50,61,59,6,4.918032786885246,3.0,4.0,2.0,0,0,0.0,0.0,0,6.0
2,15,6,13,18,458,343,16,43,0,159,104,16,4,9.173076923076923,6.0,16.0,1.0,0,0,0.0,0.0,1,9.176470588235292
1,5,6,18,6,43,278,16,42,2,54,40,80,0,8.1,6.0,29.0,0.0,16,16,100.0,1.0,0,4.2
1,19,8,0,13,470,72,30,30,0,202,125,-5,5,9.696,5.0,14.0,1.0,0,0,0.0,0.0,2,8.307692307692308
2,9,1,4,10,43,220,26,55,1,66,56,64,2,7.071428571428571,3.0,13.0,1.0,29,27,107.40740740740742,1.0740740740740742,0,7.0
2,1,1,18,2,70,222,26,6,2,4,7,113,0,3.4285714285714284,4.0,4.0,0.0,3,4,75.0,0.75,0,0.0
2,14,1,0,18,154,0,16,42,1,116,87,33,5,8.0,1.0,6.0,2.0,2,4,50.0,0.5,2,5.0
2,11,6,1,10,658,217,26,9,1,90,75,45,5,7.2,5.0,18.0,1.0,5,3,166.66666666666669,1.6666666666666667,0,6.0
1,10,1,5,0,591,470,1,32,1,107,62,58,0,10.354838709677418,13.0,28.0,0.0,46,26,176.9230769230769,1.7692307692307692,0,12.0
1,1,1,13,12,571,63,15,3,2,9,6,114,1,9.0,9.0,9.0,1.0,1,1,100.0,1.0,0,0.0
2,8,5,16,3,454,129,10,16,1,70,53,67,3,7.924528301886792,6.0,12.0,0.0,10,12,83.33333333333334,0.8333333333333334,0,5.4
2,8,7,6,10,343,260,7,37,1,69,55,65,1,7.527272727272727,8.0,17.0,1.0,10,6,166.66666666666669,1.6666666666666667,0,8.0
2,10,4,15,3,568,8,10,16,1,76,63,57,1,7.238095238095238,5.0,13.0,0.0,7,6,116.66666666666669,1.1666666666666667,1,4.4
2,4,3,3,16,631,333,2,23,2,50,27,93,0,11.11111111111111,17.0,27.0,0.0,15,8,187.5,1.875,0,15.0
1,19,6,3,13,226,13,10,16,0,148,122,-2,6,7.278688524590164,16.0,23.0,1.0,3,4,75.0,0.75,2,9.5
2,17,5,18,0,208,489,16,43,0,158,108,12,4,8.777777777777779,9.0,17.0,0.0,8,9,88.88888888888889,0.8888888888888888,0,12.6
2,8,4,8,13,194,456,23,14,1,39,53,67,2,4.415094339622641,7.0,9.0,1.0,17,24,70.83333333333334,0.7083333333333334,1,3.0
1,19,1,10,8,213,492,26,55,0,158,122,-2,4,7.770491803278689,16.0,26.0,0.0,53,30,176.66666666666666,1.7666666666666666,0,12.0
2,19,1,8,16,583,136,34,49,0,132,117,3,6,6.769230769230769,5.0,8.0,2.0,3,3,100.0,1.0,0,16.5
2,13,6,8,9,433,524,23,15,1,138,93,27,2,8.903225806451612,15.0,23.0,0.0,67,41,163.41463414634146,1.6341463414634143,0,10.90909090909091
2,3,4,3,13,512,447,10,16,2,31,22,98,1,8.454545454545455,6.0,11.0,0.0,4,7,57.14285714285714,0.5714285714285714,1,10.8
2,10,1,3,6,287,42,7,38,1,88,60,60,1,8.8,15.0,20.0,0.0,8,8,100.0,1.0,0,10.5
1,11,2,16,0,501,262,2,23,1,75,71,49,3,6.338028169014084,8.0,14.0,1.0,5,8,62.5,0.625,2,5.571428571428571
1,12,4,10,13,126,94,1,44,1,54,74,46,4,4.378378378378378,10.0,12.0,0.0,12,20,60.0,0.6,0,6.0
2,15,6,11,13,43,434,30,52,0,127,98,22,2,7.775510204081633,10.0,15.0,0.0,62,49,126.53061224489797,1.2653061224489797,0,7.5
2,2,1,0,2,501,12,12,13,2,16,13,107,1,7.384615384615385,7.0,15.0,1.0,10,7,142.85714285714286,1.4285714285714286,1,8.0
1,8,5,0,10,352,288,10,16,1,58,51,69,1,6.823529411764706,7.0,11.0,1.0,35,29,120.6896551724138,1.206896551724138,0,10.8
2,16,5,6,16,479,527,2,23,0,99,104,16,7,5.711538461538462,3.0,11.0,0.0,15,20,75.0,0.75,1,7.919999999999999
1,4,1,13,8,165,464,18,46,2,27,24,96,0,6.75,18.0,20.0,0.0,4,12,33.33333333333333,0.3333333333333333,0,0.0
2,6,6,13,0,564,334,8,27,1,43,40,80,1,6.449999999999999,6.0,16.0,1.0,16,19,84.21052631578947,0.8421052631578947,0,7.199999999999999
1,12,1,13,10,415,190,18,46,1,85,76,44,3,6.710526315789474,2.0,11.0,1.0,1,4,25.0,0.25,0,0.0
2,6,4,16,8,124,521,23,14,1,60,40,80,0,9.0,8.0,22.0,0.0,26,16,162.5,1.625,0,7.333333333333333
1,8,6,18,13,615,522,16,43,1,62,55,65,2,6.763636363636364,15.0,18.0,0.0,39,30,130.0,1.3,0,11.454545454545457
1,3,1,10,18,563,137,16,42,2,19,19,101,0,6.0,8.0,13.0,0.0,4,5,80.0,0.8,0,4.0
2,19,4,0,13,606,434,1,44,0,157,120,0,6,7.85,4.0,24.0,2.0,0,1,0.0,0.0,1,4.571428571428571
1,7,2,12,8,469,444,26,56,1,63,44,76,3,8.590909090909092,3.0,15.0,1.0,1,5,20.0,0.2,0,6.0
2,4,2,10,9,231,220,26,56,2,24,27,93,0,5.333333333333333,2.0,11.0,0.0,3,14,21.428571428571427,0.2142857142857142,0,6.0
1,10,3,13,8,48,354,18,46,1,72,64,56,3,6.75,6.0,13.0,1.0,15,11,136.36363636363637,1.3636363636363635,2,7.7142857142857135
1,0,5,5,10,651,60,1,32,2,1,3,117,0,2.0,1.0,1.0,0.0,0,2,0.0,0.0,0,2.0
2,19,4,0,3,166,481,10,0,0,123,116,4,6,6.362068965517242,4.0,14.0,2.0,0,0,0.0,0.0,2,4.8
1,1,4,5,9,651,65,1,32,2,13,11,109,0,7.090909090909091,9.0,13.0,0.0,10,10,100.0,1.0,0,2.0
1,11,3,6,8,157,241,7,40,1,73,69,51,2,6.3478260869565215,9.0,11.0,1.0,2,3,66.66666666666666,0.6666666666666666,1,4.714285714285714
2,11,7,18,2,483,226,16,41,1,79,74,46,2,6.405405405405405,2.0,6.0,1.0,0,2,0.0,0.0,2,3.789473684210527
1,17,5,16,10,555,192,26,55,0,140,112,8,4,7.499999999999999,10.0,20.0,0.0,11,11,100.0,1.0,1,7.125
1,19,5,12,5,220,289,25,29,0,141,121,-1,9,6.991735537190082,8.0,17.0,2.0,13,17,76.47058823529412,0.7647058823529411,2,8.347826086956522
1,2,2,6,3,495,344,5,35,2,22,15,105,0,8.8,8.0,19.0,0.0,3,5,60.0,0.6,0,6.0
2,1,5,8,15,530,319,30,30,2,16,11,109,1,8.727272727272728,5.0,16.0,1.0,4,6,66.66666666666666,0.6666666666666666,0,1.5
1,17,3,6,8,146,144,23,14,0,148,105,15,4,8.457142857142857,8.0,15.0,2.0,1,1,100.0,1.0,0,8.857142857142858
1,19,3,13,8,548,21,13,22,0,99,119,1,8,4.991596638655462,3.0,7.0,0.0,18,28,64.28571428571429,0.6428571428571429,2,4.2
1,19,4,0,10,245,271,8,27,0,205,124,-4,4,9.919354838709676,17.0,24.0,1.0,4,1,400.0,4.0,1,10.8
1,5,2,6,8,203,261,30,30,2,43,31,89,3,8.32258064516129,16.0,25.0,2.0,7,3,233.33333333333331,2.333333333333333,1,6.923076923076923
2,18,4,6,8,427,265,0,50,0,146,110,10,2,7.963636363636364,5.0,8.0,1.0,4,6,66.66666666666666,0.6666666666666666,1,7.714285714285714
1,16,6,0,13,239,435,8,27,0,197,101,19,2,11.702970297029704,12.0,33.0,0.0,54,28,192.8571428571429,1.9285714285714288,1,10.235294117647058
2,16,8,4,15,154,22,30,30,0,169,106,14,3,9.566037735849056,10.0,23.0,1.0,2,2,100.0,1.0,1,8.7
2,14,4,16,8,534,167,2,23,1,78,95,25,9,4.926315789473684,7.0,9.0,1.0,1,4,25.0,0.25,1,4.0
1,4,5,18,8,209,29,23,15,2,49,28,92,1,10.5,8.0,21.0,1.0,32,14,228.57142857142856,2.2857142857142856,1,9.0
2,5,6,11,0,318,94,30,52,2,46,37,83,4,7.459459459459459,3.0,9.0,1.0,1,4,25.0,0.25,1,7.0
2,8,3,10,12,568,164,0,57,1,45,51,69,2,5.294117647058823,8.0,13.0,0.0,14,13,107.6923076923077,1.0769230769230769,0,6.0
1,14,4,0,7,651,371,8,27,1,97,88,32,4,6.613636363636364,13.0,17.0,1.0,16,17,94.11764705882352,0.9411764705882352,1,6.0
2,0,3,13,8,50,29,23,14,2,2,2,118,0,6.0,2.0,2.0,0.0,2,2,100.0,1.0,0,6.0
2,0,4,13,10,564,282,26,55,2,2,3,117,0,4.0,2.0,2.0,0.0,0,1,0.0,0.0,0,4.0
2,7,5,18,16,363,514,8,28,1,65,50,70,1,7.8,8.0,16.0,0.0,26,22,118.1818181818182,1.181818181818182,0,7.636363636363637
1,6,1,9,5,289,289,24,4,1,39,34,86,2,6.88235294117647,4.0,15.0,0.0,14,13,107.6923076923077,1.0769230769230769,0,0.0
2,17,6,13,16,195,370,18,46,0,124,110,10,6,6.763636363636364,10.0,19.0,1.0,2,2,100.0,1.0,0,8.727272727272728
2,18,5,13,8,457,29,23,14,0,167,117,3,6,8.564102564102564,15.0,24.0,0.0,47,33,142.42424242424244,1.4242424242424243,0,12.0
2,5,6,13,12,571,63,26,56,2,66,35,85,1,11.314285714285717,10.0,20.0,1.0,14,5,280.0,2.8,0,12.0
1,0,3,6,8,289,414,7,37,2,1,2,118,0,3.0,1.0,1.0,0.0,0,0,0.0,0.0,0,3.0
2,12,5,0,3,239,507,10,16,1,107,79,41,3,8.126582278481013,8.0,12.0,0.0,2,6,33.33333333333333,0.3333333333333333,0,9.75
2,2,5,2,18,234,514,10,1,2,43,19,101,2,13.578947368421051,18.0,26.0,1.0,23,8,287.5,2.875,1,20.4
1,15,2,9,0,396,264,24,4,0,73,91,29,5,4.813186813186813,10.0,15.0,0.0,16,25,64.0,0.64,0,4.285714285714286
1,0,6,18,13,428,505,10,16,2,2,5,115,0,2.4,2.0,2.0,0.0,1,2,50.0,0.5,0,2.4
2,7,2,4,8,546,346,23,14,1,64,44,76,1,8.727272727272728,14.0,28.0,1.0,4,3,133.33333333333331,1.3333333333333333,0,2.571428571428571
1,5,4,6,0,631,289,26,55,2,64,34,86,0,11.294117647058822,11.0,31.0,0.0,41,19,215.7894736842105,2.1578947368421053,0,10.8
2,4,3,8,6,363,459,30,30,2,31,25,95,1,7.439999999999999,12.0,15.0,1.0,9,4,225.0,2.25,1,8.307692307692308
